video_id,pure_text,label,index,cleaned_text,text_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,"I saw one of these in Austin, Tx yesterday and I found it so stinking cute.",1,1031,"['i', 'saw', 'one', 'of', 'these', 'in', 'austin', ',', 'tx', 'yesterday', 'and', 'i', 'found', 'it', 'so', 'stinking', 'cute', '.']",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,You‚Äôre not paying for fuel.,1,1033,"['you', '‚Ä?, 're', 'not', 'paying', 'for', 'fuel', '.']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,I like the idea,1,1039,"['i', 'like', 'the', 'idea']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,I‚Äôm sure it has gps for easy recovery if stolen,1,1044,"['i', '‚Ä?, 'm', 'sure', 'it', 'has', 'gps', 'for', 'easy', 'recovery', 'if', 'stolen']",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,Nvm just saw it gets locked until it arrives at its destination,1,1045,"['nvm', 'just', 'saw', 'it', 'gets', 'locked', 'until', 'it', 'arrives', 'at', 'its', 'destination']",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,I‚Äôm just now seeing this in dtla and it was cool,1,1047,"['i', '‚Ä?, 'm', 'just', 'now', 'seeing', 'this', 'in', 'dtla', 'and', 'it', 'was', 'cool']",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,"As a lawyer, I will ensure to get you and likewise people arrested every single time I see before you even attempt to vandalise coco drones. This kind of initiatives enables disabled people who cannot leave their house job opportunities and you want to kick it you disgusting horrible person!!!",1,1051,"['as', 'a', 'lawyer', ',', 'i', 'will', 'ensure', 'to', 'get', 'you', 'and', 'likewise', 'people', 'arrested', 'every', 'single', 'time', 'i', 'see', 'before', 'you', 'even', 'attempt', 'to', 'vandalise', 'coco', 'drones', '.', 'this', 'kind', 'of', 'initiatives', 'enables', 'disabled', 'people', 'who', 'can', 'not', 'leave', 'their', 'house', 'job', 'opportunities', 'and', 'you', 'want', 'to', 'kick', 'it', 'you', 'disgusting', 'horrible', 'person', '!', '!', '!']",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,"big if but if they can catch you, you will be prosecuted for destruction of property that was not even yours to destroy to begin with.",1,1054,"['big', 'if', 'but', 'if', 'they', 'can', 'catch', 'you', ',', 'you', 'will', 'be', 'prosecuted', 'for', 'destruction', 'of', 'property', 'that', 'was', 'not', 'even', 'yours', 'to', 'destroy', 'to', 'begin', 'with', '.']",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,"I can see your perspective in your comment and I would like to add the pros that Coco robots have One it‚Äôs better for the environment Two it‚Äôs a work from home job- meaning no transportation costs Three delivery tips mostly go towards gas and car maintenance, and car depreciation value. No car depreciation value in this job. Four this is a great job for people who are wheelchair bound, have an autoimmune disease, cancer, or any other condition that would require you to stay home. Five it also delivers food faster",1,1056,"['i', 'can', 'see', 'your', 'perspective', 'in', 'your', 'comment', 'and', 'i', 'would', 'like', 'to', 'add', 'the', 'pros', 'that', 'coco', 'robots', 'have', 'one', 'it', '‚Ä?, 's', 'better', 'for', 'the', 'environment', 'two', 'it', '‚Ä?, 's', 'a', 'work', 'from', 'home', 'job-', 'meaning', 'no', 'transportation', 'costs', 'three', 'delivery', 'tips', 'mostly', 'go', 'towards', 'gas', 'and', 'car', 'maintenance', ',', 'and', 'car', 'depreciation', 'value', '.', 'no', 'car', 'depreciation', 'value', 'in', 'this', 'job', '.', 'four', 'this', 'is', 'a', 'great', 'job', 'for', 'people', 'who', 'are', 'wheelchair', 'bound', ',', 'have', 'an', 'autoimmune', 'disease', ',', 'cancer', ',', 'or', 'any', 'other', 'condition', 'that', 'would', 'require', 'you', 'to', 'stay', 'home', '.', 'five', 'it', 'also', 'delivers', 'food', 'faster']",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,It could be anyone who learns how to drive one. Not only for tech people.,1,1058,"['it', 'could', 'be', 'anyone', 'who', 'learns', 'how', 'to', 'drive', 'one', '.', 'not', 'only', 'for', 'tech', 'people', '.']",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,Cute. Ô∏?1,1067,"['cute', '.', 'Ô∏?]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,Dope!!!,1,1068,"['dope', '!', '!', '!']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,Don‚Äôt want to misgender coco but I leaning on she‚Äôs a female coco.,1,1072,"['don', '‚Ä?, 't', 'want', 'to', 'misgender', 'coco', 'but', 'i', 'leaning', 'on', 'she', '‚Ä?, 's', 'a', 'female', 'coco', '.']",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bh0jXznVMcM,This'll be good for businesses who have employees that call off all the time.,1,1073,"['this', ""'ll"", 'be', 'good', 'for', 'businesses', 'who', 'have', 'employees', 'that', 'call', 'off', 'all', 'the', 'time', '.']",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,Why does it look so cute?,1,1088,"['why', 'does', 'it', 'look', 'so', 'cute', '?']",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,These things are so cute!,1,1096,"['these', 'things', 'are', 'so', 'cute', '!']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,I am just going to put a wall-e sticker on it,1,1098,"['i', 'am', 'just', 'going', 'to', 'put', 'a', 'wall-e', 'sticker', 'on', 'it']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,"Dashers don't ignore short deliveries, those are ideal for us. We avoid long delivery with $3 payouts and $3 payouts in general when the customer isn't tipping the driver. This robot exists to delivery to non-tipping customers who live a short distance away. The non-tipping customer is why it exists.",1,1101,"['dashers', 'do', ""n't"", 'ignore', 'short', 'deliveries', ',', 'those', 'are', 'ideal', 'for', 'us', '.', 'we', 'avoid', 'long', 'delivery', 'with', 'payouts', 'and', 'payouts', 'in', 'general', 'when', 'the', 'customer', 'is', ""n't"", 'tipping', 'the', 'driver', '.', 'this', 'robot', 'exists', 'to', 'delivery', 'to', 'non-tipping', 'customers', 'who', 'live', 'a', 'short', 'distance', 'away', '.', 'the', 'non-tipping', 'customer', 'is', 'why', 'it', 'exists', '.']",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,some people think It‚Äôs a good idea it looks more of an idea than a joke..,1,1104,"['some', 'people', 'think', 'it', '‚Ä?, 's', 'a', 'good', 'idea', 'it', 'looks', 'more', 'of', 'an', 'idea', 'than', 'a', 'joke', '..']",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,This would be so great for traffic congestion.,1,1106,"['this', 'would', 'be', 'so', 'great', 'for', 'traffic', 'congestion', '.']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,Kinda cute,1,1107,"['kinda', 'cute']",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,ITS SO CUTE,1,1108,"['its', 'so', 'cute']",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,I had a good experience with it and I also did a video for the starship robot delivery on my channel.,1,1112,"['i', 'had', 'a', 'good', 'experience', 'with', 'it', 'and', 'i', 'also', 'did', 'a', 'video', 'for', 'the', 'starship', 'robot', 'delivery', 'on', 'my', 'channel', '.']",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,"that is cruel,you can't turn the robot upside!",1,1114,"['that', 'is', 'cruel', ',', 'you', 'ca', ""n't"", 'turn', 'the', 'robot', 'upside', '!']",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,And you'll be in prison if you turn the robot upside down,1,1115,"['and', 'you', ""'ll"", 'be', 'in', 'prison', 'if', 'you', 'turn', 'the', 'robot', 'upside', 'down']",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,It has cameras all around and can carry 22 lbs of food so stop bashing it...,1,1116,"['it', 'has', 'cameras', 'all', 'around', 'and', 'can', 'carry', 'lbs', 'of', 'food', 'so', 'stop', 'bashing', 'it', '...']",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,"lol, there's only a few of these robots. they will not replace humans, also they do the deliveries that people don't want to take.",1,1118,"['lol', ',', 'there', ""'s"", 'only', 'a', 'few', 'of', 'these', 'robots', '.', 'they', 'will', 'not', 'replace', 'humans', ',', 'also', 'they', 'do', 'the', 'deliveries', 'that', 'people', 'do', ""n't"", 'want', 'to', 'take', '.']",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,Shock sensor a good idea,1,1125,"['shock', 'sensor', 'a', 'good', 'idea']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,"Damn, I was hoping one of the theft deterrents would be electric shock so if you try to steal the robot it shocks the piss out of you and then goes on its way. LOL",1,1127,"['damn', ',', 'i', 'was', 'hoping', 'one', 'of', 'the', 'theft', 'deterrents', 'would', 'be', 'electric', 'shock', 'so', 'if', 'you', 'try', 'to', 'steal', 'the', 'robot', 'it', 'shocks', 'the', 'piss', 'out', 'of', 'you', 'and', 'then', 'goes', 'on', 'its', 'way', '.', 'lol']",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,Good! Robots don't steal food and I don't have to tip on an already expensive app,1,1140,"['good', '!', 'robots', 'do', ""n't"", 'steal', 'food', 'and', 'i', 'do', ""n't"", 'have', 'to', 'tip', 'on', 'an', 'already', 'expensive', 'app']",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,don‚Äôt do that lol you might get arrested,1,1146,"['don', '‚Ä?, 't', 'do', 'that', 'lol', 'you', 'might', 'get', 'arrested']",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,It's a cute robot.,1,1147,"['it', ""'s"", 'a', 'cute', 'robot', '.']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cZTCmx6N7Xc,I KNOW AWWWWWWW OK overboard but THEY ARE TOO FLUFFING CUTE!,1,1149,"['i', 'know', 'awwwwwww', 'ok', 'overboard', 'but', 'they', 'are', 'too', 'fluffing', 'cute', '!']",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7eRafWqqRg,They are so cute looking! I think it is a good idea. And we need to give people better opportunities and support for better training and better jobs. I don't think stopping advancement is the answer.,1,1166,"['they', 'are', 'so', 'cute', 'looking', '!', 'i', 'think', 'it', 'is', 'a', 'good', 'idea', '.', 'and', 'we', 'need', 'to', 'give', 'people', 'better', 'opportunities', 'and', 'support', 'for', 'better', 'training', 'and', 'better', 'jobs', '.', 'i', 'do', ""n't"", 'think', 'stopping', 'advancement', 'is', 'the', 'answer', '.']",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7eRafWqqRg,"i saw one of these things delivering food yesterday for the first time...the reaction of the dogs made my day,lol priceless!",1,1167,"['i', 'saw', 'one', 'of', 'these', 'things', 'delivering', 'food', 'yesterday', 'for', 'the', 'first', 'time', '...', 'the', 'reaction', 'of', 'the', 'dogs', 'made', 'my', 'day', ',', 'lol', 'priceless', '!']",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7eRafWqqRg,"And it has multiple cameras, probably microphones, as well as multiple GPS sensors. I‚Äôm sure the lid is not easily pried open and that it can be remotely disabled. So even if you did steal it and manage to access the food, you are probably going to be easily found by the police and charged with a felony since this robot certainly exceeds the $500 threshold or whatever it may be in your area for theft to count as a felony.",1,1193,"['and', 'it', 'has', 'multiple', 'cameras', ',', 'probably', 'microphones', ',', 'as', 'well', 'as', 'multiple', 'gps', 'sensors', '.', 'i', '‚Ä?, 'm', 'sure', 'the', 'lid', 'is', 'not', 'easily', 'pried', 'open', 'and', 'that', 'it', 'can', 'be', 'remotely', 'disabled', '.', 'so', 'even', 'if', 'you', 'did', 'steal', 'it', 'and', 'manage', 'to', 'access', 'the', 'food', ',', 'you', 'are', 'probably', 'going', 'to', 'be', 'easily', 'found', 'by', 'the', 'police', 'and', 'charged', 'with', 'a', 'felony', 'since', 'this', 'robot', 'certainly', 'exceeds', 'the', 'threshold', 'or', 'whatever', 'it', 'may', 'be', 'in', 'your', 'area', 'for', 'theft', 'to', 'count', 'as', 'a', 'felony', '.']",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7eRafWqqRg,More people making tech tho,1,1199,"['more', 'people', 'making', 'tech', 'tho']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7eRafWqqRg,the final version will be able to claim stairs and use most elevators,1,1205,"['the', 'final', 'version', 'will', 'be', 'able', 'to', 'claim', 'stairs', 'and', 'use', 'most', 'elevators']",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,"1 year ago Some silly people steal cars and bikes, and potentially robots in the future, but we have many theft prevention measures to stop it happening. The robot has 9 cameras, 2-way audio, alarms if you pick it up, tracking to the nearest inch and of course the robot is locked during a delivery. Quite an embarrassing thing to get caught doing!",1,1218,"['year', 'ago', 'some', 'silly', 'people', 'steal', 'cars', 'and', 'bikes', ',', 'and', 'potentially', 'robots', 'in', 'the', 'future', ',', 'but', 'we', 'have', 'many', 'theft', 'prevention', 'measures', 'to', 'stop', 'it', 'happening', '.', 'the', 'robot', 'has', 'cameras', ',', 'audio', ',', 'alarms', 'if', 'you', 'pick', 'it', 'up', ',', 'tracking', 'to', 'the', 'nearest', 'inch', 'and', 'of', 'course', 'the', 'robot', 'is', 'locked', 'during', 'a', 'delivery', '.', 'quite', 'an', 'embarrassing', 'thing', 'to', 'get', 'caught', 'doing', '!']",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,it has its own map and navigation and can stop and turn and move on its own pretty dope this is just the beginning of a.i.,1,1224,"['it', 'has', 'its', 'own', 'map', 'and', 'navigation', 'and', 'can', 'stop', 'and', 'turn', 'and', 'move', 'on', 'its', 'own', 'pretty', 'dope', 'this', 'is', 'just', 'the', 'beginning', 'of', 'a.i', '.']",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,"I absolutely appreciate the idea behind stuff like this, I love technology and love the idea of us taking actual steps into the utopian future we all dreamed about when we watched Back to the Future 2 as kids",1,1236,"['i', 'absolutely', 'appreciate', 'the', 'idea', 'behind', 'stuff', 'like', 'this', ',', 'i', 'love', 'technology', 'and', 'love', 'the', 'idea', 'of', 'us', 'taking', 'actual', 'steps', 'into', 'the', 'utopian', 'future', 'we', 'all', 'dreamed', 'about', 'when', 'we', 'watched', 'back', 'to', 'the', 'future', 'as', 'kids']",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,"oh yeah, nothing could ever go wrong with this.",1,1238,"['oh', 'yeah', ',', 'nothing', 'could', 'ever', 'go', 'wrong', 'with', 'this', '.']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,"wonderful idea in theory, Hopefully it will have some type of 911 system built in and some form of self defense, or it won't make it one week in the inner cities. I love the idea though.",1,1244,"['wonderful', 'idea', 'in', 'theory', ',', 'hopefully', 'it', 'will', 'have', 'some', 'type', 'of', 'system', 'built', 'in', 'and', 'some', 'form', 'of', 'self', 'defense', ',', 'or', 'it', 'wo', ""n't"", 'make', 'it', 'one', 'week', 'in', 'the', 'inner', 'cities', '.', 'i', 'love', 'the', 'idea', 'though', '.']",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,"mark Rober solve that problem already. it involves glitter, fart spray, multiple cellphones and gps.",1,1247,"['mark', 'rober', 'solve', 'that', 'problem', 'already', '.', 'it', 'involves', 'glitter', ',', 'fart', 'spray', ',', 'multiple', 'cellphones', 'and', 'gps', '.']",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,It has cameras and a GPS to track its location.,1,1248,"['it', 'has', 'cameras', 'and', 'a', 'gps', 'to', 'track', 'its', 'location', '.']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,very nise,1,1249,"['very', 'nise']",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,Until people start robbing them...,1,1250,"['until', 'people', 'start', 'robbing', 'them', '...']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc,Would still be caught you couldnt escape it. Then those who do are already that far behind on the technology wouldnt be able to analyze this thing and if they are that advance they wouldnt steal it.,1,1252,"['would', 'still', 'be', 'caught', 'you', 'couldnt', 'escape', 'it', '.', 'then', 'those', 'who', 'do', 'are', 'already', 'that', 'far', 'behind', 'on', 'the', 'technology', 'wouldnt', 'be', 'able', 'to', 'analyze', 'this', 'thing', 'and', 'if', 'they', 'are', 'that', 'advance', 'they', 'wouldnt', 'steal', 'it', '.']",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW16O6UWtSc," we have many theft prevention measures to stop it happening. The robot has 9 cameras, 2-way audio, alarms if you pick it up, tracking to the nearest inch and of course the robot is locked during a delivery. Quite an embarrassing thing to get caught doing!",1,1260,"['we', 'have', 'many', 'theft', 'prevention', 'measures', 'to', 'stop', 'it', 'happening', '.', 'the', 'robot', 'has', 'cameras', ',', 'audio', ',', 'alarms', 'if', 'you', 'pick', 'it', 'up', ',', 'tracking', 'to', 'the', 'nearest', 'inch', 'and', 'of', 'course', 'the', 'robot', 'is', 'locked', 'during', 'a', 'delivery', '.', 'quite', 'an', 'embarrassing', 'thing', 'to', 'get', 'caught', 'doing', '!']",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,I want him too cute,1,1264,"['i', 'want', 'him', 'too', 'cute']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,How adorable. They should have they individual name,1,1265,"['how', 'adorable', '.', 'they', 'should', 'have', 'they', 'individual', 'name']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,omg I want those in our area,1,1270,"['omg', 'i', 'want', 'those', 'in', 'our', 'area']",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,These delivery robots always surprise and put a smile to my face whenever I'm walking round MK recording our videos too! :),1,1275,"['these', 'delivery', 'robots', 'always', 'surprise', 'and', 'put', 'a', 'smile', 'to', 'my', 'face', 'whenever', 'i', ""'m"", 'walking', 'round', 'mk', 'recording', 'our', 'videos', 'too', '!', ':']",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,the robot is a little confused but it got the spirit,1,1280,"['the', 'robot', 'is', 'a', 'little', 'confused', 'but', 'it', 'got', 'the', 'spirit']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,"Yeah, that was so cute :D",1,1283,"['yeah', ',', 'that', 'was', 'so', 'cute', ':', 'd']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,"love these things, i wish we had them here. ",1,1286,"['love', 'these', 'things', ',', 'i', 'wish', 'we', 'had', 'them', 'here', '.']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,Someone can steal it but it has a tracking device and as soon as it takes a picture of you it will track you and match the picture of your face with your Driver's license health card student ID and much more Know where you live and send that information to authorities But only the ones that came out 3 months ago that have that capability and mechanism the new C3S Model,1,1288,"['someone', 'can', 'steal', 'it', 'but', 'it', 'has', 'a', 'tracking', 'device', 'and', 'as', 'soon', 'as', 'it', 'takes', 'a', 'picture', 'of', 'you', 'it', 'will', 'track', 'you', 'and', 'match', 'the', 'picture', 'of', 'your', 'face', 'with', 'your', 'driver', ""'s"", 'license', 'health', 'card', 'student', 'id', 'and', 'much', 'more', 'know', 'where', 'you', 'live', 'and', 'send', 'that', 'information', 'to', 'authorities', 'but', 'only', 'the', 'ones', 'that', 'came', 'out', 'months', 'ago', 'that', 'have', 'that', 'capability', 'and', 'mechanism', 'the', 'new', 'c3s', 'model']",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,"it will talk to the thiefs, it will know if it's being stolen as well",1,1290,"['it', 'will', 'talk', 'to', 'the', 'thiefs', ',', 'it', 'will', 'know', 'if', 'it', ""'s"", 'being', 'stolen', 'as', 'well']",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,"can't be stolen, got gps tracker on it",1,1291,"['ca', ""n't"", 'be', 'stolen', ',', 'got', 'gps', 'tracker', 'on', 'it']",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,I was like awee this is so cute a young boy running out to meet the robot then....,1,1295,"['i', 'was', 'like', 'awee', 'this', 'is', 'so', 'cute', 'a', 'young', 'boy', 'running', 'out', 'to', 'meet', 'the', 'robot', 'then', '....']",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,awesome ..UK delivery is so high tech ...,1,1296,"['awesome', '..', 'uk', 'delivery', 'is', 'so', 'high', 'tech', '...']",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,Sayar For real? That so cool,1,1302,"['sayar', 'for', 'real', '?', 'that', 'so', 'cool']",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,smiling_face_with_open_hands,1,1304,['smiling_face_with_open_hands'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,Cute,1,1309,['cute'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,Wow amazing,1,1311,"['wow', 'amazing']",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,The robots are not stuipid things atleast the robot is smarter than you,1,1313,"['the', 'robots', 'are', 'not', 'stuipid', 'things', 'atleast', 'the', 'robot', 'is', 'smarter', 'than', 'you']",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,com surprisingly indeed,1,1315,"['com', 'surprisingly', 'indeed']",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,they‚Äôve been around for a year or two. not many cases of vandalism surprisingly,1,1316,"['they', '‚Ä?, 've', 'been', 'around', 'for', 'a', 'year', 'or', 'two', '.', 'not', 'many', 'cases', 'of', 'vandalism', 'surprisingly']",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,Your running is so cute,1,1317,"['your', 'running', 'is', 'so', 'cute']",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,grinning_face_with_smiling_eyes,1,1319,['grinning_face_with_smiling_eyes'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eizd8ap8BgI,pretty cool,1,1323,"['pretty', 'cool']",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,Seeing this makes me happy good robot,1,1325,"['seeing', 'this', 'makes', 'me', 'happy', 'good', 'robot']",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,Adorable,1,1340,['adorable'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,"just a robot? not just a robot bruh, second they are cute",1,1344,"['just', 'a', 'robot', '?', 'not', 'just', 'a', 'robot', 'bruh', ',', 'second', 'they', 'are', 'cute']",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,Good now doordash and uber can have someone take those low paying orders,1,1365,"['good', 'now', 'doordash', 'and', 'uber', 'can', 'have', 'someone', 'take', 'those', 'low', 'paying', 'orders']",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,"it would be nice if they were completely autonomous, but hey, that's already very good for a food delivery robot that's not a drone!",1,1367,"['it', 'would', 'be', 'nice', 'if', 'they', 'were', 'completely', 'autonomous', ',', 'but', 'hey', ',', 'that', ""'s"", 'already', 'very', 'good', 'for', 'a', 'food', 'delivery', 'robot', 'that', ""'s"", 'not', 'a', 'drone', '!']",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,"They are sooo cute. I love seeing them , here they are pink",1,1382,"['they', 'are', 'sooo', 'cute', '.', 'i', 'love', 'seeing', 'them', ',', 'here', 'they', 'are', 'pink']",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,Pink? That's cool!,1,1384,"['pink', '?', 'that', ""'s"", 'cool', '!']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,They are locked. Also they have alarms,1,1387,"['they', 'are', 'locked', '.', 'also', 'they', 'have', 'alarms']",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,It actually has a cold compartment and a hot compartment!,1,1390,"['it', 'actually', 'has', 'a', 'cold', 'compartment', 'and', 'a', 'hot', 'compartment', '!']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,that's so mean bruh let it do it's work,1,1393,"['that', ""'s"", 'so', 'mean', 'bruh', 'let', 'it', 'do', 'it', ""'s"", 'work']",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,The future is here,1,1398,"['the', 'future', 'is', 'here']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gz8JK6-VfFY,That was interesting.,1,1399,"['that', 'was', 'interesting', '.']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
