comment_id,comment_author,comment_time,parent_id,is_reply,video_id,pure_text,label,index,cleaned_text,text_len
UgxNtSlwlEMZ7vvUiPN4AaABAg.9gdw7w4iJFt9hzpZ1PxYha,PatLadsChan99,2022-11-04T01:31:22Z,UgxNtSlwlEMZ7vvUiPN4AaABAg,True,OKcBQxF10G8,Bedfordshire,2,4782,['bedfordshire'],1
UgzgklTtr0pL4tuNG9p4AaABAg,Lucas Wallace,2022-09-19T16:42:52Z,UgzgklTtr0pL4tuNG9p4AaABAg,False,OKcBQxF10G8,I wonder what's the anti-theft device here? Are they too heavy to steal?,2,4786,"['i', 'wonder', 'what', ""'s"", 'the', 'anti-theft', 'device', 'here', '?', 'are', 'they', 'too', 'heavy', 'to', 'steal', '?']",16
UgwD5005gT8UK0llWmJ4AaABAg,Camel Toe,2022-09-17T17:08:50Z,UgwD5005gT8UK0llWmJ4AaABAg,False,OKcBQxF10G8,Kempston,2,4787,['kempston'],1
UgwgpOepxbmPi6IvVNV4AaABAg,Delos Lanc,2022-09-11T16:05:02Z,UgwgpOepxbmPi6IvVNV4AaABAg,False,OKcBQxF10G8,Could the operator get a j walking ticket?,2,4790,"['could', 'the', 'operator', 'get', 'a', 'j', 'walking', 'ticket', '?']",9
UgxCbZB3ceUL8wWoB-B4AaABAg,kodasmoke,2022-09-10T16:17:35Z,UgxCbZB3ceUL8wWoB-B4AaABAg,False,OKcBQxF10G8,First time seeing this guy's blows my mind,2,4793,"['first', 'time', 'seeing', 'this', 'guy', ""'s"", 'blows', 'my', 'mind']",9
Ugxxnc-TfewSssLtUt94AaABAg,Crasher,2022-09-07T03:33:02Z,Ugxxnc-TfewSssLtUt94AaABAg,False,OKcBQxF10G8,"Lower class/income neighborhoods will never see this regardless of country. Maybe even standard middleclass. This is reserved for upper middle class and the elite, as most likely there wont be people trying to steal or mess with the robot.",2,4806,"['lower', 'class/income', 'neighborhoods', 'will', 'never', 'see', 'this', 'regardless', 'of', 'country', '.', 'maybe', 'even', 'standard', 'middleclass', '.', 'this', 'is', 'reserved', 'for', 'upper', 'middle', 'class', 'and', 'the', 'elite', ',', 'as', 'most', 'likely', 'there', 'wont', 'be', 'people', 'trying', 'to', 'steal', 'or', 'mess', 'with', 'the', 'robot', '.']",43
Ugxxnc-TfewSssLtUt94AaABAg.9fehNNe_WTd9fhD9MOYc0N,Simulated goat,2022-09-08T02:57:58Z,Ugxxnc-TfewSssLtUt94AaABAg,True,OKcBQxF10G8,"Keeping this for only elites is kinda of a good thing, so that delivery workers don't lose their jobs any time soon.",2,4807,"['keeping', 'this', 'for', 'only', 'elites', 'is', 'kinda', 'of', 'a', 'good', 'thing', ',', 'so', 'that', 'delivery', 'workers', 'do', ""n't"", 'lose', 'their', 'jobs', 'any', 'time', 'soon', '.']",25
UgwCJ2L5PZdpzWnSZ3J4AaABAg,Gerold Atkins,2022-09-07T01:01:15Z,UgwCJ2L5PZdpzWnSZ3J4AaABAg,False,OKcBQxF10G8,What?,2,4809,"['what', '?']",2
Ugz07S1cavh8DDP7v-54AaABAg,Mark Paterson,2022-09-06T23:12:50Z,Ugz07S1cavh8DDP7v-54AaABAg,False,OKcBQxF10G8,Some say that sometimes you can hear the cart mumbling something about the stupid designers not giving it arms to push buttons.,2,4810,"['some', 'say', 'that', 'sometimes', 'you', 'can', 'hear', 'the', 'cart', 'mumbling', 'something', 'about', 'the', 'stupid', 'designers', 'not', 'giving', 'it', 'arms', 'to', 'push', 'buttons', '.']",23
UgyywBY0SOXj2pdyZ814AaABAg,NativeAwakegodess,2022-09-06T16:13:46Z,UgyywBY0SOXj2pdyZ814AaABAg,False,OKcBQxF10G8,"Hahaha ha try that in Florida, USA",2,4816,"['hahaha', 'ha', 'try', 'that', 'in', 'florida', ',', 'usa']",8
Ugw0wTs1IcvL-isvq9F4AaABAg,Victor's Vids,2022-09-05T12:45:47Z,Ugw0wTs1IcvL-isvq9F4AaABAg,False,OKcBQxF10G8,How do they stop people from stealing that shit they must have some system in place,2,4830,"['how', 'do', 'they', 'stop', 'people', 'from', 'stealing', 'that', 'shit', 'they', 'must', 'have', 'some', 'system', 'in', 'place']",16
Ugw0wTs1IcvL-isvq9F4AaABAg.9faY27IAkr89fdvyK6KVo8,Shieldzy,2022-09-06T20:21:19Z,Ugw0wTs1IcvL-isvq9F4AaABAg,True,OKcBQxF10G8,No doubt has a tracker and camera on it,2,4834,"['no', 'doubt', 'has', 'a', 'tracker', 'and', 'camera', 'on', 'it']",9
UgxmdK-01XBpSuyx3hx4AaABAg,Skeeter McSwagger,2022-09-05T04:52:42Z,UgxmdK-01XBpSuyx3hx4AaABAg,False,OKcBQxF10G8,So I assume it's not fully automated and there is someone operating/monitoring/driving it from a remote location?,2,4838,"['so', 'i', 'assume', 'it', ""'s"", 'not', 'fully', 'automated', 'and', 'there', 'is', 'someone', 'operating/monitoring/driving', 'it', 'from', 'a', 'remote', 'location', '?']",19
UgwUvl8UkPDWENDjevV4AaABAg,Hombre Nuevo,2022-09-04T23:30:48Z,UgwUvl8UkPDWENDjevV4AaABAg,False,OKcBQxF10G8,All robots will remember this good karma,2,4847,"['all', 'robots', 'will', 'remember', 'this', 'good', 'karma']",7
Ugw_tLhETDbSDTju5wt4AaABAg,Christian Santamaria,2022-09-04T19:39:03Z,Ugw_tLhETDbSDTju5wt4AaABAg,False,OKcBQxF10G8,Is this real i know the machine is but do they actually talk to us thats insane soon they’ll be having small talk while we wait for the light,2,4850,"['is', 'this', 'real', 'i', 'know', 'the', 'machine', 'is', 'but', 'do', 'they', 'actually', 'talk', 'to', 'us', 'thats', 'insane', 'soon', 'they', '’', 'll', 'be', 'having', 'small', 'talk', 'while', 'we', 'wait', 'for', 'the', 'light']",31
UgxcCY5Yc57c7ufDpiB4AaABAg,gay,2022-09-04T16:55:00Z,UgxcCY5Yc57c7ufDpiB4AaABAg,False,OKcBQxF10G8,When tf was that invented,2,4853,"['when', 'tf', 'was', 'that', 'invented']",5
UgxYfXrzdjKTib8HzSl4AaABAg,Clay Parton,2022-09-04T11:15:05Z,UgxYfXrzdjKTib8HzSl4AaABAg,False,OKcBQxF10G8,"Hey,we will still have jobs when they take over I’m gonna start practicing my button pushing skills, and work on being more polite",2,4855,"['hey', ',', 'we', 'will', 'still', 'have', 'jobs', 'when', 'they', 'take', 'over', 'i', '’', 'm', 'gon', 'na', 'start', 'practicing', 'my', 'button', 'pushing', 'skills', ',', 'and', 'work', 'on', 'being', 'more', 'polite']",29
UgxpDCB_bUt2pY0L5gx4AaABAg,Det. Alonzo With Iternal Affairs,2022-09-04T05:57:21Z,UgxpDCB_bUt2pY0L5gx4AaABAg,False,OKcBQxF10G8,"Bro it's an inanimate object! So *WHY* do I feel so bad for it just sitting there like it's scared! Well maybe not inanimate, but it's just a robot lol.",2,4859,"['bro', 'it', ""'s"", 'an', 'inanimate', 'object', '!', 'so', 'why', 'do', 'i', 'feel', 'so', 'bad', 'for', 'it', 'just', 'sitting', 'there', 'like', 'it', ""'s"", 'scared', '!', 'well', 'maybe', 'not', 'inanimate', ',', 'but', 'it', ""'s"", 'just', 'a', 'robot', 'lol', '.']",37
Ugz5P3UtIM3OUCmzHmp4AaABAg,𝙇𝙪𝙘𝙠𝙮 𝘾𝙝𝙖𝙧𝙢𝙨®,2022-09-04T05:16:48Z,Ugz5P3UtIM3OUCmzHmp4AaABAg,False,OKcBQxF10G8,In time they’re going to make a law that you have to stop so they can cross the street.,2,4861,"['in', 'time', 'they', '’', 're', 'going', 'to', 'make', 'a', 'law', 'that', 'you', 'have', 'to', 'stop', 'so', 'they', 'can', 'cross', 'the', 'street', '.']",22
UgzA_6tjorcMPmr68RB4AaABAg,Ickess,2022-09-03T23:26:56Z,UgzA_6tjorcMPmr68RB4AaABAg,False,OKcBQxF10G8,So are these things fully autonomous using maps and radar or are they being driven like a drone and someone using an FPV visor?,2,4866,"['so', 'are', 'these', 'things', 'fully', 'autonomous', 'using', 'maps', 'and', 'radar', 'or', 'are', 'they', 'being', 'driven', 'like', 'a', 'drone', 'and', 'someone', 'using', 'an', 'fpv', 'visor', '?']",25
Ugz06LeaSdeMKNFAV2Z4AaABAg,Bill L,2022-09-03T19:25:19Z,Ugz06LeaSdeMKNFAV2Z4AaABAg,False,OKcBQxF10G8,so it's a person sitting at a desk driving that thing?,2,4871,"['so', 'it', ""'s"", 'a', 'person', 'sitting', 'at', 'a', 'desk', 'driving', 'that', 'thing', '?']",13
Ugz06LeaSdeMKNFAV2Z4AaABAg.9fX6AXpTXQB9fbH5iiOxxm,Iron Javelin,2022-09-05T19:36:58Z,Ugz06LeaSdeMKNFAV2Z4AaABAg,True,OKcBQxF10G8,No but they most likely have some people overseeing them to make sure the alarms aren't going off or physically being manhandled,2,4872,"['no', 'but', 'they', 'most', 'likely', 'have', 'some', 'people', 'overseeing', 'them', 'to', 'make', 'sure', 'the', 'alarms', 'are', ""n't"", 'going', 'off', 'or', 'physically', 'being', 'manhandled']",23
Ugx_ySCOuEnWlNA226R4AaABAg,Rafal Plackowski,2022-09-03T18:59:19Z,Ugx_ySCOuEnWlNA226R4AaABAg,False,OKcBQxF10G8,It said thank you,2,4873,"['it', 'said', 'thank', 'you']",4
UgyOWYSz_KPe4Z6oIHt4AaABAg,Cat Nip,2022-09-03T09:21:27Z,UgyOWYSz_KPe4Z6oIHt4AaABAg,False,OKcBQxF10G8,How far did the robot go?,2,4884,"['how', 'far', 'did', 'the', 'robot', 'go', '?']",7
Ugwj4NEbTcdwOBGqH914AaABAg,Hurricane milli,2022-09-03T02:46:36Z,Ugwj4NEbTcdwOBGqH914AaABAg,False,OKcBQxF10G8,The next one will have arms,2,4888,"['the', 'next', 'one', 'will', 'have', 'arms']",6
UgzTN9pxqnl6SlZcj414AaABAg,Skyrim 99762,2022-09-02T19:25:53Z,UgzTN9pxqnl6SlZcj414AaABAg,False,OKcBQxF10G8,The robots have come for what's theres,2,4894,"['the', 'robots', 'have', 'come', 'for', 'what', ""'s"", 'theres']",8
Ugz1WoOuAScrkC-oREJ4AaABAg,Cine Life,2022-09-02T15:01:49Z,Ugz1WoOuAScrkC-oREJ4AaABAg,False,OKcBQxF10G8,I wasn't aware that this stuff existed until now.,2,4898,"['i', 'was', ""n't"", 'aware', 'that', 'this', 'stuff', 'existed', 'until', 'now', '.']",11
Ugx5RDr4wWVB7jRMieF4AaABAg,skyounkin,2022-09-02T11:09:40Z,Ugx5RDr4wWVB7jRMieF4AaABAg,False,OKcBQxF10G8,You know they will be spared when the robot up rising happens!,2,4899,"['you', 'know', 'they', 'will', 'be', 'spared', 'when', 'the', 'robot', 'up', 'rising', 'happens', '!']",13
UgzwSbnXYeImKHPJKz14AaABAg,truffleshuffle,2022-09-02T09:15:41Z,UgzwSbnXYeImKHPJKz14AaABAg,False,OKcBQxF10G8,Has no one seen I robot? Smh.,2,4901,"['has', 'no', 'one', 'seen', 'i', 'robot', '?', 'smh', '.']",9
UgzQ4W2QMhWTuLwmxUx4AaABAg,Lynn Rolaf,2022-09-02T03:12:28Z,UgzQ4W2QMhWTuLwmxUx4AaABAg,False,OKcBQxF10G8,I wonder how long it sat there waiting for you?,2,4910,"['i', 'wonder', 'how', 'long', 'it', 'sat', 'there', 'waiting', 'for', 'you', '?']",11
UgxJYOucycRXQbaLfBl4AaABAg,Zackiary Ruddick,2022-09-02T02:19:41Z,UgxJYOucycRXQbaLfBl4AaABAg,False,OKcBQxF10G8,I Wonder how long it was sitting There wating for someone to push the button,2,4916,"['i', 'wonder', 'how', 'long', 'it', 'was', 'sitting', 'there', 'wating', 'for', 'someone', 'to', 'push', 'the', 'button']",15
UgxJYOucycRXQbaLfBl4AaABAg.9fSh-mjS8vo9fhR0ppQmFR,Zackiary Ruddick,2022-09-08T04:59:08Z,UgxJYOucycRXQbaLfBl4AaABAg,True,OKcBQxF10G8,it nearly ran out of battery,2,4919,"['it', 'nearly', 'ran', 'out', 'of', 'battery']",6
Ugy9AXYn8GQ5nZ2qp_d4AaABAg,Richard Cranium,2022-09-02T00:16:21Z,Ugy9AXYn8GQ5nZ2qp_d4AaABAg,False,OKcBQxF10G8,Im not stopping for your groceries.,2,4926,"['im', 'not', 'stopping', 'for', 'your', 'groceries', '.']",7
Ugzll28iiJ_5gJX0y354AaABAg,Pry Yhn,2022-09-01T23:46:11Z,Ugzll28iiJ_5gJX0y354AaABAg,False,OKcBQxF10G8,The robo' overlords will reward your kindness after the takeover,2,4932,"['the', 'robo', 'overlords', 'will', 'reward', 'your', 'kindness', 'after', 'the', 'takeover']",10
UgyxbVwSHEIq5EE9zzp4AaABAg,Chris Poole,2022-09-01T23:40:42Z,UgyxbVwSHEIq5EE9zzp4AaABAg,False,OKcBQxF10G8,Where is this kind of grocery shopping?,2,4933,"['where', 'is', 'this', 'kind', 'of', 'grocery', 'shopping', '?']",8
UgyxbVwSHEIq5EE9zzp4AaABAg.9fSPoIBsybg9hzpVzl3R8c,PatLadsChan99,2022-11-04T01:30:57Z,UgyxbVwSHEIq5EE9zzp4AaABAg,True,OKcBQxF10G8,Uk,2,4935,['uk'],1
UgwdlG4eJuE7o_9RfOd4AaABAg,Edil Santos,2022-09-01T23:16:30Z,UgwdlG4eJuE7o_9RfOd4AaABAg,False,OKcBQxF10G8,Dose he have any beer in there? Lol give it about 10 years. Will see .,2,4944,"['dose', 'he', 'have', 'any', 'beer', 'in', 'there', '?', 'lol', 'give', 'it', 'about', 'years', '.', 'will', 'see', '.']",17
UgwuaCcS_IqHL4Ac5SR4AaABAg,Stephan Watson,2022-09-01T22:19:55Z,UgwuaCcS_IqHL4Ac5SR4AaABAg,False,OKcBQxF10G8,It needs an arm to push those buttons itself,2,4953,"['it', 'needs', 'an', 'arm', 'to', 'push', 'those', 'buttons', 'itself']",9
Ugxod-my4aEnXlJ9iQF4AaABAg.9fSD4Z2CWdO9nvzwVj_LRr,Mia Mitten,2023-03-31T16:53:30Z,Ugxod-my4aEnXlJ9iQF4AaABAg,True,OKcBQxF10G8,Most delivery drivers are Brazilians.,2,4962,"['most', 'delivery', 'drivers', 'are', 'brazilians', '.']",6
UgysTLrXXB3IoULiclR4AaABAg.9fSBGEPQzKb9hIarFDv1vn,keinion Hankin,2022-10-17T21:16:20Z,UgysTLrXXB3IoULiclR4AaABAg,True,OKcBQxF10G8,made it to Bedford now,2,4969,"['made', 'it', 'to', 'bedford', 'now']",5
UgysTLrXXB3IoULiclR4AaABAg.9fSBGEPQzKb9gUD62y2P-Z,kristin,2022-09-27T12:59:32Z,UgysTLrXXB3IoULiclR4AaABAg,True,OKcBQxF10G8,"They have been going over three years now in Milton Keynes, UK. They are really handy.",2,4971,"['they', 'have', 'been', 'going', 'over', 'three', 'years', 'now', 'in', 'milton', 'keynes', ',', 'uk', '.', 'they', 'are', 'really', 'handy', '.']",19
UgzehwQW-v886OQfCox4AaABAg,IKILL MELOL,2022-09-01T21:19:33Z,UgzehwQW-v886OQfCox4AaABAg,False,OKcBQxF10G8,"I'm surprised we don't have patrol bots yet, Coming soon.",2,4976,"['i', ""'m"", 'surprised', 'we', 'do', ""n't"", 'have', 'patrol', 'bots', 'yet', ',', 'coming', 'soon', '.']",14
Ugz2D2E-nwiOlbKyDzB4AaABAg,jJsu789,2022-09-01T21:04:55Z,Ugz2D2E-nwiOlbKyDzB4AaABAg,False,OKcBQxF10G8,Is that automated or is there someone saying this while watching from a monitor screen?,2,4985,"['is', 'that', 'automated', 'or', 'is', 'there', 'someone', 'saying', 'this', 'while', 'watching', 'from', 'a', 'monitor', 'screen', '?']",16
Ugz2D2E-nwiOlbKyDzB4AaABAg.9fS7zLedvwZ9fSCSUb0ujJ,_LA323,2022-09-01T21:43:59Z,Ugz2D2E-nwiOlbKyDzB4AaABAg,True,OKcBQxF10G8,Probably a call center from India is controlling it,2,4986,"['probably', 'a', 'call', 'center', 'from', 'india', 'is', 'controlling', 'it']",9
Ugy670JTdBfLDFNzC-B4AaABAg.9fS6xDtBUGW9fS7PI23coq,Jessie,2022-09-01T20:59:52Z,Ugy670JTdBfLDFNzC-B4AaABAg,True,OKcBQxF10G8,we have some robots here in Houston.,2,4997,"['we', 'have', 'some', 'robots', 'here', 'in', 'houston', '.']",8
UgwAiVNQtvsJS8Vzo8p4AaABAg,M H,2022-09-01T20:49:33Z,UgwAiVNQtvsJS8Vzo8p4AaABAg,False,OKcBQxF10G8,Maybe his beeping was his way of saying thanks.,2,5006,"['maybe', 'his', 'beeping', 'was', 'his', 'way', 'of', 'saying', 'thanks', '.']",10
UgwAiVNQtvsJS8Vzo8p4AaABAg.9fS6DmG3vsG9fS6weW9-gv,ΔΔŘҜ,2022-09-01T20:55:49Z,UgwAiVNQtvsJS8Vzo8p4AaABAg,True,OKcBQxF10G8,That traffic light beeping!,2,5007,"['that', 'traffic', 'light', 'beeping', '!']",5
UgzIP1Yy9WpEHz7WUUB4AaABAg,Wild Camping and Yomping,2022-09-01T20:48:21Z,UgzIP1Yy9WpEHz7WUUB4AaABAg,False,OKcBQxF10G8,There’s actually a human driving the little machine,2,5010,"['there', '’', 's', 'actually', 'a', 'human', 'driving', 'the', 'little', 'machine']",10
UgzIP1Yy9WpEHz7WUUB4AaABAg.9fS652eKqqf9fbGLKyPyOD,Iron Javelin,2022-09-05T19:30:22Z,UgzIP1Yy9WpEHz7WUUB4AaABAg,True,OKcBQxF10G8,actually its automated they mentioned on their website,2,5011,"['actually', 'its', 'automated', 'they', 'mentioned', 'on', 'their', 'website']",8
UgzIP1Yy9WpEHz7WUUB4AaABAg.9fS652eKqqf9f_e9GrsC1c,LambChop,2022-09-05T04:28:41Z,UgzIP1Yy9WpEHz7WUUB4AaABAg,True,OKcBQxF10G8,emote controlled tiny humans,2,5012,"['emote', 'controlled', 'tiny', 'humans']",4
UgzIP1Yy9WpEHz7WUUB4AaABAg.9fS652eKqqf9fZn_78lEN_,Peter Weekendschool,2022-09-04T20:31:46Z,UgzIP1Yy9WpEHz7WUUB4AaABAg,True,OKcBQxF10G8,its remote controlled.,2,5013,"['its', 'remote', 'controlled', '.']",4
UgzIP1Yy9WpEHz7WUUB4AaABAg.9fS652eKqqf9fW2NH3Y9Hy,Bryns M,2022-09-03T09:32:51Z,UgzIP1Yy9WpEHz7WUUB4AaABAg,True,OKcBQxF10G8,He must be a tiny human...? I wouldn't fit in that.,2,5014,"['he', 'must', 'be', 'a', 'tiny', 'human', '...', '?', 'i', 'would', ""n't"", 'fit', 'in', 'that', '.']",15
UgyJ3UcrrqwQtuGMZKZ4AaABAg.9fS5ydmtuWG9mMpHRuox5A,Vaxxed Nezuko,2023-02-20T19:16:19Z,UgyJ3UcrrqwQtuGMZKZ4AaABAg,True,OKcBQxF10G8,"They're tracked, so I doubt they'd stay that way for long.",2,5018,"['they', ""'re"", 'tracked', ',', 'so', 'i', 'doubt', 'they', ""'d"", 'stay', 'that', 'way', 'for', 'long', '.']",15
UgyJ3UcrrqwQtuGMZKZ4AaABAg.9fS5ydmtuWG9jm2YTfw62I,Surreal Madrid,2022-12-18T10:07:03Z,UgyJ3UcrrqwQtuGMZKZ4AaABAg,True,OKcBQxF10G8,it's no different in London.... plus you do have them in America.....you had them first,2,5020,"['it', ""'s"", 'no', 'different', 'in', 'london', '....', 'plus', 'you', 'do', 'have', 'them', 'in', 'america', '.....', 'you', 'had', 'them', 'first']",19
UgyJ3UcrrqwQtuGMZKZ4AaABAg.9fS5ydmtuWG9h7vZtp9WsQ,Erica Rey,2022-10-13T17:45:41Z,UgyJ3UcrrqwQtuGMZKZ4AaABAg,True,OKcBQxF10G8,They have these in Santa monica,2,5025,"['they', 'have', 'these', 'in', 'santa', 'monica']",6
UgyJ3UcrrqwQtuGMZKZ4AaABAg.9fS5ydmtuWG9fc5O3KeNal,Aaron Kraft,2022-09-06T03:13:52Z,UgyJ3UcrrqwQtuGMZKZ4AaABAg,True,OKcBQxF10G8,"I've seen them out and about in Los Angeles. I heard they are electrified with 10,000 volts to shock the living sh*t out of anyone who tries to snatch them before they've reached their destination.",2,5030,"['i', ""'ve"", 'seen', 'them', 'out', 'and', 'about', 'in', 'los', 'angeles', '.', 'i', 'heard', 'they', 'are', 'electrified', 'with', 'volts', 'to', 'shock', 'the', 'living', 'sh', 't', 'out', 'of', 'anyone', 'who', 'tries', 'to', 'snatch', 'them', 'before', 'they', ""'ve"", 'reached', 'their', 'destination', '.']",39
Ugwziiu71AEvNTdWvO14AaABAg.9fS5oVqNvYh9fSPS1tJy-W,Raymond p,2022-09-01T23:37:31Z,Ugwziiu71AEvNTdWvO14AaABAg,True,OKcBQxF10G8,They have trackers on them,2,5046,"['they', 'have', 'trackers', 'on', 'them']",5
Ugwu7OwHSUFhGRu9YU94AaABAg.9fS4NQ1BHzU9fS74RsH78X,User Name,2022-09-01T20:57:01Z,Ugwu7OwHSUFhGRu9YU94AaABAg,True,OKcBQxF10G8,I don’t think it can swim fella.,2,5063,"['i', 'don', '’', 't', 'think', 'it', 'can', 'swim', 'fella', '.']",10
UgxAHlX6ik_iZCpViQ14AaABAg,Joanna Baran-Glazer,2022-08-30T21:40:07Z,UgxAHlX6ik_iZCpViQ14AaABAg,False,peaKnkNX4vc,What happens if I Live so far away from the Amazon warehouse it just drives on the highways sidewalk Will it run out of battery Or you go near the House and Start making the robot to go to the house making the robot go over there And making sure the person gets it's package?,2,5073,"['what', 'happens', 'if', 'i', 'live', 'so', 'far', 'away', 'from', 'the', 'amazon', 'warehouse', 'it', 'just', 'drives', 'on', 'the', 'highways', 'sidewalk', 'will', 'it', 'run', 'out', 'of', 'battery', 'or', 'you', 'go', 'near', 'the', 'house', 'and', 'start', 'making', 'the', 'robot', 'to', 'go', 'to', 'the', 'house', 'making', 'the', 'robot', 'go', 'over', 'there', 'and', 'making', 'sure', 'the', 'person', 'gets', 'it', ""'s"", 'package', '?']",57
UgxLCKXuMQdcOcXz2_V4AaABAg,Mark Levasseur,2022-02-20T11:33:35Z,UgxLCKXuMQdcOcXz2_V4AaABAg,False,peaKnkNX4vc,How about if i was sleeping whats it gonna do then... Or if i have stairs ??? #WE ARE GETTING A BIT LAZY...,2,5079,"['how', 'about', 'if', 'i', 'was', 'sleeping', 'whats', 'it', 'gon', 'na', 'do', 'then', '...', 'or', 'if', 'i', 'have', 'stairs', '?', '?', '?', 'we', 'are', 'getting', 'a', 'bit', 'lazy', '...']",28
UgwMJ2-x0T9x9XuEp5x4AaABAg,zombie_pegasus,2022-02-12T05:19:20Z,UgwMJ2-x0T9x9XuEp5x4AaABAg,False,peaKnkNX4vc,Seems like a neat idea for last mile delivery. Might need a bit of self defence just in case.,2,5080,"['seems', 'like', 'a', 'neat', 'idea', 'for', 'last', 'mile', 'delivery', '.', 'might', 'need', 'a', 'bit', 'of', 'self', 'defence', 'just', 'in', 'case', '.']",21
UgwpT35ZxgfSCy6GjJx4AaABAg,Merciful Humming,2022-02-10T01:00:09Z,UgwpT35ZxgfSCy6GjJx4AaABAg,False,peaKnkNX4vc,"Imagine that robot having the owners ""face recognition"" somewhere in it's hardware and starting pepper spraying if you're not the owner",2,5081,"['imagine', 'that', 'robot', 'having', 'the', 'owners', '``', 'face', 'recognition', ""''"", 'somewhere', 'in', 'it', ""'s"", 'hardware', 'and', 'starting', 'pepper', 'spraying', 'if', 'you', ""'re"", 'not', 'the', 'owner']",25
UgzkPrBBc-TSWkzg7DN4AaABAg,Jane Doe,2021-12-07T18:33:15Z,UgzkPrBBc-TSWkzg7DN4AaABAg,False,peaKnkNX4vc,"Does it have to travel miles at that speed, for one package?",2,5089,"['does', 'it', 'have', 'to', 'travel', 'miles', 'at', 'that', 'speed', ',', 'for', 'one', 'package', '?']",14
UgzRZW7jUV7dmBV_p0N4AaABAg,Anonymous Arsonist,2021-11-06T07:06:44Z,UgzRZW7jUV7dmBV_p0N4AaABAg,False,peaKnkNX4vc,Where are these normally found?,2,5098,"['where', 'are', 'these', 'normally', 'found', '?']",6
UgxclQyyyK_0Kx5wxpZ4AaABAg,Cladcreeper,2021-11-04T19:43:46Z,UgxclQyyyK_0Kx5wxpZ4AaABAg,False,peaKnkNX4vc,Looks like the Starship robot,2,5099,"['looks', 'like', 'the', 'starship', 'robot']",5
UgyOs1lKiOu9sQNIC2J4AaABAg,SFS entity,2021-09-24T14:18:10Z,UgyOs1lKiOu9sQNIC2J4AaABAg,False,peaKnkNX4vc,Very similar to the food delivery robots,2,5104,"['very', 'similar', 'to', 'the', 'food', 'delivery', 'robots']",7
Ugz6-HlDnbu8LvaQbT94AaABAg,Terrific Devices,2021-09-04T20:51:09Z,Ugz6-HlDnbu8LvaQbT94AaABAg,False,peaKnkNX4vc,"This is good, but can you outrun it?",2,5106,"['this', 'is', 'good', ',', 'but', 'can', 'you', 'outrun', 'it', '?']",10
UgyPwpWWHapeL8v6mR14AaABAg,That Animatronic Person,2021-08-14T00:09:32Z,UgyPwpWWHapeL8v6mR14AaABAg,False,peaKnkNX4vc,I havent seen this,2,5111,"['i', 'havent', 'seen', 'this']",4
Ugxqb0AlkvYDLxWrKjZ4AaABAg,Davi.,2021-07-18T15:21:04Z,Ugxqb0AlkvYDLxWrKjZ4AaABAg,False,peaKnkNX4vc,"The future is now,Old man",2,5117,"['the', 'future', 'is', 'now', ',', 'old', 'man']",7
UgygrNIOx6nFPr8DsWV4AaABAg,Skunk Man,2021-05-16T08:56:03Z,UgygrNIOx6nFPr8DsWV4AaABAg,False,peaKnkNX4vc,Wow Amazon is making some pretty innovative stuff,2,5119,"['wow', 'amazon', 'is', 'making', 'some', 'pretty', 'innovative', 'stuff']",8
UgyefwBmAAhz8WK0sV14AaABAg,Edward G,2021-04-28T16:59:49Z,UgyefwBmAAhz8WK0sV14AaABAg,False,peaKnkNX4vc,I have these in my hood now they testing em out,2,5121,"['i', 'have', 'these', 'in', 'my', 'hood', 'now', 'they', 'testing', 'em', 'out']",11
UgyCK8D2l8n1NdpXkSt4AaABAg,PrimeNate,2021-04-05T14:58:18Z,UgyCK8D2l8n1NdpXkSt4AaABAg,False,peaKnkNX4vc,does one stop and goes back to warehouse ‍️,2,5123,"['does', 'one', 'stop', 'and', 'goes', 'back', 'to', 'warehouse', '\u200d️']",9
UgzA7wtpvzHFNQTcrDl4AaABAg,Stooch,2020-12-31T04:40:58Z,UgzA7wtpvzHFNQTcrDl4AaABAg,False,peaKnkNX4vc,What planet was this designed for?,2,5130,"['what', 'planet', 'was', 'this', 'designed', 'for', '?']",7
UgxpNQAj8SZZV-Sh8V94AaABAg,Vladimir Kuharik,2020-12-05T06:32:03Z,UgxpNQAj8SZZV-Sh8V94AaABAg,False,peaKnkNX4vc,she run into the house to avoid being infected by covid,2,5132,"['she', 'run', 'into', 'the', 'house', 'to', 'avoid', 'being', 'infected', 'by', 'covid']",11
UgydbgGJ5ey0VKs280l4AaABAg,Sardorbek Khujaev,2020-11-10T12:14:29Z,UgydbgGJ5ey0VKs280l4AaABAg,False,peaKnkNX4vc,What type of of localization and navigation technology does this robot use?,2,5136,"['what', 'type', 'of', 'of', 'localization', 'and', 'navigation', 'technology', 'does', 'this', 'robot', 'use', '?']",13
UgxBRY5b1tT_SLGCqs14AaABAg,king Slayer Savage,2020-11-02T03:44:04Z,UgxBRY5b1tT_SLGCqs14AaABAg,False,peaKnkNX4vc,The whole drone will go missing in the hood,2,5138,"['the', 'whole', 'drone', 'will', 'go', 'missing', 'in', 'the', 'hood']",9
Ugxpipzjl6Sn2i2GjxV4AaABAg,Digital Nomad In Asia,2020-09-22T19:50:45Z,Ugxpipzjl6Sn2i2GjxV4AaABAg,False,peaKnkNX4vc,i see these in my area and someone following them whats the name of that job?,2,5144,"['i', 'see', 'these', 'in', 'my', 'area', 'and', 'someone', 'following', 'them', 'whats', 'the', 'name', 'of', 'that', 'job', '?']",17
